time,temperature_2m_max,temperature_2m_min,precipitation_sum,relative_humidity_2m_max,latitude,longitude
2021-08-28,30.0,23.9,9.6,97,13.7667,-13.6833
2021-08-29,31.4,24.4,1.5,98,13.7667,-13.6833
2021-08-30,31.9,24.3,0.4,93,13.7667,-13.6833
2021-08-31,31.6,25.3,8.9,96,13.7667,-13.6833
2021-09-01,29.3,23.3,2.4,97,13.7667,-13.6833
2021-09-02,31.6,22.8,0.0,97,13.7667,-13.6833
2021-09-03,32.5,24.6,5.6,94,13.7667,-13.6833
2021-09-04,29.3,23.4,0.7,97,13.7667,-13.6833
2021-09-05,31.1,22.8,0.0,97,13.7667,-13.6833
2021-09-06,31.3,24.0,0.2,97,13.7667,-13.6833
2021-09-07,31.4,23.4,10.3,94,13.7667,-13.6833
2021-09-08,33.7,24.0,0.0,98,13.7667,-13.6833
2021-09-09,34.4,22.8,2.2,95,13.7667,-13.6833
2021-09-10,28.9,24.6,20.2,97,13.7667,-13.6833
2021-09-11,30.9,23.8,0.1,97,13.7667,-13.6833
2021-09-12,31.8,24.3,0.3,96,13.7667,-13.6833
2021-09-13,32.3,24.0,8.8,97,13.7667,-13.6833
2021-09-14,32.0,24.4,0.0,96,13.7667,-13.6833
2021-09-15,32.7,24.6,0.0,94,13.7667,-13.6833
2021-09-16,31.2,24.6,1.8,95,13.7667,-13.6833
2021-09-17,30.5,24.0,1.3,96,13.7667,-13.6833
2021-09-18,30.8,24.0,5.7,98,13.7667,-13.6833
2021-09-19,29.1,24.1,2.3,98,13.7667,-13.6833
2021-09-20,33.2,24.3,0.0,93,13.7667,-13.6833
2021-09-21,33.7,25.3,0.0,93,13.7667,-13.6833
2021-09-22,32.7,25.8,0.1,93,13.7667,-13.6833
2021-09-23,31.0,25.7,1.5,95,13.7667,-13.6833
2021-09-24,30.9,24.4,0.3,94,13.7667,-13.6833
2021-09-25,34.2,24.6,0.5,96,13.7667,-13.6833
2021-09-26,35.3,26.1,0.1,89,13.7667,-13.6833
2021-09-27,34.8,24.7,0.0,99,13.7667,-13.6833
2021-09-28,34.8,24.7,0.0,94,13.7667,-13.6833
2021-09-29,33.7,24.7,0.0,91,13.7667,-13.6833
2021-09-30,33.7,25.3,0.1,94,13.7667,-13.6833
2021-10-01,32.9,26.0,0.0,86,13.7667,-13.6833
2021-10-02,33.3,24.7,5.7,94,13.7667,-13.6833
2021-10-03,33.0,23.6,0.0,99,13.7667,-13.6833
2021-10-04,33.7,26.6,0.2,86,13.7667,-13.6833
2021-10-05,34.3,25.4,0.0,94,13.7667,-13.6833
2021-10-06,35.2,25.0,0.0,96,13.7667,-13.6833
2021-10-07,34.6,25.7,0.2,88,13.7667,-13.6833
2021-10-08,36.9,26.3,0.0,93,13.7667,-13.6833
2021-10-09,34.8,25.1,0.0,94,13.7667,-13.6833
2021-10-10,35.0,25.5,0.0,96,13.7667,-13.6833
2021-10-11,34.8,25.9,0.4,88,13.7667,-13.6833
2021-10-12,34.2,25.5,0.0,90,13.7667,-13.6833
2021-10-13,35.2,25.0,0.0,91,13.7667,-13.6833
2021-10-14,35.0,22.9,0.0,82,13.7667,-13.6833
2021-10-15,35.5,23.9,0.0,87,13.7667,-13.6833
2021-10-16,34.2,23.8,0.0,94,13.7667,-13.6833
2021-10-17,33.8,23.9,0.0,95,13.7667,-13.6833
2021-10-18,31.7,25.0,0.0,81,13.7667,-13.6833
2021-10-19,36.1,23.9,0.0,91,13.7667,-13.6833
2021-10-20,35.0,24.0,0.0,93,13.7667,-13.6833
2021-10-21,32.0,25.4,0.0,87,13.7667,-13.6833
2021-10-22,34.0,24.4,0.0,99,13.7667,-13.6833
2021-10-23,34.7,25.0,1.3,90,13.7667,-13.6833
2021-10-24,34.5,24.7,0.4,93,13.7667,-13.6833
2021-10-25,30.9,23.9,0.1,91,13.7667,-13.6833
2021-10-26,34.5,24.8,0.0,92,13.7667,-13.6833
2021-10-27,35.1,25.4,0.0,84,13.7667,-13.6833
2021-10-28,32.3,27.0,0.0,76,13.7667,-13.6833
2021-10-29,34.8,26.5,0.0,82,13.7667,-13.6833
2021-10-30,30.7,24.9,0.1,78,13.7667,-13.6833
2021-10-31,36.3,24.4,0.0,81,13.7667,-13.6833
2021-11-01,36.5,24.1,0.0,66,13.7667,-13.6833
2021-11-02,34.6,23.9,0.0,89,13.7667,-13.6833
2021-11-03,35.3,24.8,0.4,90,13.7667,-13.6833
2021-11-04,34.7,24.9,0.0,90,13.7667,-13.6833
2021-11-05,35.9,25.2,0.0,86,13.7667,-13.6833
2021-11-06,37.5,24.9,0.0,83,13.7667,-13.6833
2021-11-07,35.9,24.4,0.0,91,13.7667,-13.6833
2021-11-08,36.8,24.4,0.0,81,13.7667,-13.6833
2021-11-09,37.6,21.8,0.0,71,13.7667,-13.6833
2021-11-10,36.3,22.4,0.0,66,13.7667,-13.6833
2021-11-11,32.8,22.9,0.0,47,13.7667,-13.6833
2021-11-12,34.1,24.3,0.3,82,13.7667,-13.6833
2021-11-13,32.7,24.0,0.0,58,13.7667,-13.6833
2021-11-14,34.9,26.1,0.2,44,13.7667,-13.6833
2021-11-15,37.2,26.6,0.0,45,13.7667,-13.6833
2021-11-16,37.6,23.5,0.0,59,13.7667,-13.6833
2021-11-17,37.0,22.1,0.0,72,13.7667,-13.6833
2021-11-18,36.7,24.0,0.0,62,13.7667,-13.6833
2021-11-19,37.9,25.0,0.0,55,13.7667,-13.6833
2021-11-20,39.2,23.6,0.0,57,13.7667,-13.6833
2021-11-21,38.8,23.3,0.0,35,13.7667,-13.6833
2021-11-22,38.0,21.9,0.0,39,13.7667,-13.6833
2021-11-23,37.9,22.3,0.0,45,13.7667,-13.6833
2021-11-24,39.0,22.7,0.0,47,13.7667,-13.6833
2021-11-25,38.7,22.3,0.0,44,13.7667,-13.6833
2021-11-26,38.5,23.4,0.0,37,13.7667,-13.6833
2021-11-27,38.2,24.0,0.0,43,13.7667,-13.6833
2021-11-28,38.6,23.6,0.0,34,13.7667,-13.6833
2021-11-29,36.1,24.1,0.0,28,13.7667,-13.6833
2021-11-30,36.8,22.7,0.0,29,13.7667,-13.6833
2021-12-01,37.9,20.9,0.0,37,13.7667,-13.6833
2021-12-02,39.0,22.1,0.0,28,13.7667,-13.6833
2021-12-03,38.9,21.9,0.0,29,13.7667,-13.6833
2021-12-04,38.2,20.8,0.0,27,13.7667,-13.6833
2021-12-05,37.9,23.6,0.0,27,13.7667,-13.6833
2021-12-06,36.3,22.9,0.0,16,13.7667,-13.6833
2021-12-07,36.6,21.0,0.0,24,13.7667,-13.6833
2021-12-08,38.0,22.4,0.0,18,13.7667,-13.6833
2021-12-09,38.4,23.2,0.0,23,13.7667,-13.6833
2021-12-10,37.7,22.7,0.0,25,13.7667,-13.6833
2021-12-11,37.2,21.9,0.0,27,13.7667,-13.6833
2021-12-12,37.3,19.4,0.0,26,13.7667,-13.6833
2021-12-13,37.8,22.4,0.0,19,13.7667,-13.6833
2021-12-14,37.3,24.0,0.0,13,13.7667,-13.6833
2021-12-15,36.5,24.9,0.0,22,13.7667,-13.6833
2021-12-16,37.0,24.2,0.1,33,13.7667,-13.6833
2021-12-17,36.8,26.9,0.0,24,13.7667,-13.6833
2021-12-18,38.4,24.4,0.0,25,13.7667,-13.6833
2021-12-19,36.8,23.8,0.0,30,13.7667,-13.6833
2021-12-20,35.3,26.5,0.0,19,13.7667,-13.6833
2021-12-21,34.0,25.8,0.0,29,13.7667,-13.6833
2021-12-22,35.4,25.3,0.0,24,13.7667,-13.6833
2021-12-23,36.4,22.8,0.0,25,13.7667,-13.6833
2021-12-24,37.2,24.3,0.0,22,13.7667,-13.6833
2021-12-25,37.1,24.8,0.0,23,13.7667,-13.6833
2021-12-26,35.3,24.9,0.0,20,13.7667,-13.6833
2021-12-27,36.8,26.2,0.0,18,13.7667,-13.6833
2021-12-28,36.8,22.9,0.0,15,13.7667,-13.6833
2021-12-29,36.9,22.5,0.0,17,13.7667,-13.6833
2021-12-30,37.5,22.2,0.0,18,13.7667,-13.6833
2021-12-31,37.2,23.2,0.0,15,13.7667,-13.6833
2022-01-01,37.3,24.1,0.0,16,13.7667,-13.6833
2022-01-02,36.0,22.6,0.0,16,13.7667,-13.6833
2022-01-03,35.6,21.2,0.0,16,13.7667,-13.6833
2022-01-04,36.3,21.5,0.0,23,13.7667,-13.6833
2022-01-05,36.2,22.3,0.0,17,13.7667,-13.6833
2022-01-06,35.3,20.7,0.0,22,13.7667,-13.6833
2022-01-07,35.2,20.0,0.0,20,13.7667,-13.6833
2022-01-08,35.6,20.2,0.0,20,13.7667,-13.6833
2022-01-09,36.6,23.3,0.0,15,13.7667,-13.6833
2022-01-10,33.7,21.1,0.0,20,13.7667,-13.6833
2022-01-11,36.3,23.2,0.0,18,13.7667,-13.6833
2022-01-12,37.9,22.8,0.0,26,13.7667,-13.6833
2022-01-13,38.0,23.4,0.0,29,13.7667,-13.6833
2022-01-14,38.8,23.1,0.0,32,13.7667,-13.6833
2022-01-15,37.5,24.6,0.0,24,13.7667,-13.6833
2022-01-16,36.2,24.9,0.0,35,13.7667,-13.6833
2022-01-17,37.4,24.5,0.0,20,13.7667,-13.6833
2022-01-18,37.6,23.8,0.0,15,13.7667,-13.6833
2022-01-19,37.6,23.9,0.0,13,13.7667,-13.6833
2022-01-20,37.7,22.4,0.0,16,13.7667,-13.6833
2022-01-21,37.1,23.1,0.0,19,13.7667,-13.6833
2022-01-22,36.7,23.4,0.0,18,13.7667,-13.6833
2022-01-23,36.2,23.3,0.0,15,13.7667,-13.6833
2022-01-24,35.8,22.8,0.0,12,13.7667,-13.6833
2022-01-25,35.7,24.9,0.0,10,13.7667,-13.6833
2022-01-26,36.3,23.0,0.0,11,13.7667,-13.6833
2022-01-27,37.0,21.6,0.0,15,13.7667,-13.6833
2022-01-28,36.5,21.3,0.0,33,13.7667,-13.6833
2022-01-29,38.7,22.8,0.0,25,13.7667,-13.6833
2022-01-30,40.0,22.7,0.0,18,13.7667,-13.6833
2022-01-31,39.6,21.8,0.0,16,13.7667,-13.6833
2022-02-01,39.5,26.3,0.0,14,13.7667,-13.6833
2022-02-02,37.7,25.1,0.0,10,13.7667,-13.6833
2022-02-03,37.2,23.4,0.0,16,13.7667,-13.6833
2022-02-04,37.3,22.0,0.0,13,13.7667,-13.6833
2022-02-05,39.5,22.1,0.0,14,13.7667,-13.6833
2022-02-06,39.0,22.9,0.0,12,13.7667,-13.6833
2022-02-07,38.7,22.5,0.0,14,13.7667,-13.6833
2022-02-08,38.3,22.9,0.0,13,13.7667,-13.6833
2022-02-09,38.4,22.2,0.0,11,13.7667,-13.6833
2022-02-10,38.3,23.8,0.0,9,13.7667,-13.6833
2022-02-11,36.3,23.6,0.0,14,13.7667,-13.6833
2022-02-12,34.7,21.8,0.0,13,13.7667,-13.6833
2022-02-13,35.0,21.1,0.0,14,13.7667,-13.6833
2022-02-14,36.2,21.6,0.0,21,13.7667,-13.6833
2022-02-15,36.0,20.9,0.0,19,13.7667,-13.6833
2022-02-16,36.1,21.2,0.0,16,13.7667,-13.6833
2022-02-17,36.7,21.6,0.0,19,13.7667,-13.6833
2022-02-18,37.5,21.2,0.0,20,13.7667,-13.6833
2022-02-19,38.2,22.1,0.0,14,13.7667,-13.6833
2022-02-20,40.4,23.0,0.0,18,13.7667,-13.6833
2022-02-21,40.8,22.5,0.0,15,13.7667,-13.6833
2022-02-22,40.4,22.1,0.0,17,13.7667,-13.6833
2022-02-23,41.2,24.2,0.0,26,13.7667,-13.6833
2022-02-24,39.6,23.6,0.0,39,13.7667,-13.6833
2022-02-25,40.2,22.5,0.0,37,13.7667,-13.6833
2022-02-26,37.9,23.8,0.0,44,13.7667,-13.6833
2022-02-27,36.9,24.5,0.0,28,13.7667,-13.6833
2022-02-28,35.8,23.4,0.0,26,13.7667,-13.6833
2022-03-01,35.2,22.0,0.0,33,13.7667,-13.6833
2022-03-02,38.0,23.9,0.0,24,13.7667,-13.6833
2022-03-03,38.7,26.2,0.0,17,13.7667,-13.6833
2022-03-04,36.8,24.8,0.0,18,13.7667,-13.6833
2022-03-05,36.9,23.3,0.0,11,13.7667,-13.6833
2022-03-06,37.0,22.8,0.0,20,13.7667,-13.6833
2022-03-07,37.8,22.6,0.0,21,13.7667,-13.6833
2022-03-08,37.7,23.6,0.0,13,13.7667,-13.6833
2022-03-09,39.6,25.1,0.0,11,13.7667,-13.6833
2022-03-10,40.1,23.4,0.0,12,13.7667,-13.6833
2022-03-11,40.8,25.3,0.0,9,13.7667,-13.6833
2022-03-12,40.1,25.5,0.0,9,13.7667,-13.6833
2022-03-13,40.4,23.7,0.0,14,13.7667,-13.6833
2022-03-14,38.7,23.3,0.0,44,13.7667,-13.6833
2022-03-15,38.5,23.7,0.0,18,13.7667,-13.6833
2022-03-16,38.1,22.7,0.0,30,13.7667,-13.6833
2022-03-17,39.5,23.9,0.0,23,13.7667,-13.6833
2022-03-18,39.9,24.5,0.0,20,13.7667,-13.6833
2022-03-19,40.2,24.7,0.0,21,13.7667,-13.6833
2022-03-20,39.0,23.9,0.0,21,13.7667,-13.6833
2022-03-21,40.5,25.9,0.0,20,13.7667,-13.6833
2022-03-22,43.2,26.6,0.0,15,13.7667,-13.6833
2022-03-23,41.0,25.2,0.0,20,13.7667,-13.6833
2022-03-24,39.9,23.6,0.0,46,13.7667,-13.6833
2022-03-25,39.3,24.8,0.0,17,13.7667,-13.6833
2022-03-26,40.4,24.7,0.0,21,13.7667,-13.6833
2022-03-27,39.7,24.4,0.0,17,13.7667,-13.6833
2022-03-28,39.7,24.7,0.0,22,13.7667,-13.6833
2022-03-29,42.1,27.9,0.0,25,13.7667,-13.6833
2022-03-30,42.3,26.0,0.0,27,13.7667,-13.6833
2022-03-31,41.0,25.9,0.0,45,13.7667,-13.6833
2022-04-01,41.3,25.7,0.0,39,13.7667,-13.6833
2022-04-02,41.9,25.2,0.0,23,13.7667,-13.6833
2022-04-03,38.3,25.4,0.0,24,13.7667,-13.6833
2022-04-04,37.7,23.7,0.0,37,13.7667,-13.6833
2022-04-05,39.6,24.5,0.0,42,13.7667,-13.6833
2022-04-06,42.2,25.9,0.0,34,13.7667,-13.6833
2022-04-07,42.4,28.3,0.0,22,13.7667,-13.6833
2022-04-08,43.5,26.5,0.0,44,13.7667,-13.6833
2022-04-09,41.8,26.5,0.0,42,13.7667,-13.6833
2022-04-10,43.2,25.6,0.0,18,13.7667,-13.6833
2022-04-11,42.6,25.0,0.0,34,13.7667,-13.6833
2022-04-12,41.7,25.7,0.0,34,13.7667,-13.6833
2022-04-13,40.3,26.2,0.0,49,13.7667,-13.6833
2022-04-14,40.4,25.7,0.0,38,13.7667,-13.6833
2022-04-15,40.9,27.9,0.0,27,13.7667,-13.6833
2022-04-16,40.8,28.9,0.0,27,13.7667,-13.6833
2022-04-17,41.3,27.8,0.0,22,13.7667,-13.6833
2022-04-18,40.7,29.2,0.0,23,13.7667,-13.6833
2022-04-19,39.9,28.1,0.0,43,13.7667,-13.6833
2022-04-20,41.1,28.8,0.0,33,13.7667,-13.6833
2022-04-21,43.1,26.0,0.0,36,13.7667,-13.6833
2022-04-22,42.4,29.7,0.0,14,13.7667,-13.6833
2022-04-23,42.4,25.2,0.0,51,13.7667,-13.6833
2022-04-24,42.8,27.7,0.0,21,13.7667,-13.6833
2022-04-25,42.3,29.5,0.0,23,13.7667,-13.6833
2022-04-26,41.0,29.5,0.0,29,13.7667,-13.6833
2022-04-27,40.7,27.3,0.0,24,13.7667,-13.6833
2022-04-28,40.6,26.8,0.0,52,13.7667,-13.6833
2022-04-29,42.2,28.4,0.0,21,13.7667,-13.6833
2022-04-30,42.0,26.8,0.0,22,13.7667,-13.6833
2022-05-01,41.7,26.7,0.0,41,13.7667,-13.6833
2022-05-02,41.4,27.7,0.0,20,13.7667,-13.6833
2022-05-03,39.9,27.6,0.0,33,13.7667,-13.6833
2022-05-04,39.1,27.6,0.0,33,13.7667,-13.6833
2022-05-05,42.1,28.4,0.0,26,13.7667,-13.6833
2022-05-06,43.6,30.0,0.0,23,13.7667,-13.6833
2022-05-07,43.5,29.0,0.0,40,13.7667,-13.6833
2022-05-08,40.3,27.9,0.0,47,13.7667,-13.6833
2022-05-09,36.7,28.9,0.0,47,13.7667,-13.6833
2022-05-10,41.6,28.4,0.0,52,13.7667,-13.6833
2022-05-11,41.4,27.5,0.0,45,13.7667,-13.6833
2022-05-12,41.4,26.8,0.0,56,13.7667,-13.6833
2022-05-13,40.4,27.3,0.0,46,13.7667,-13.6833
2022-05-14,43.6,27.2,0.0,45,13.7667,-13.6833
2022-05-15,43.5,27.5,0.0,52,13.7667,-13.6833
2022-05-16,41.3,26.5,0.0,48,13.7667,-13.6833
2022-05-17,42.0,27.3,0.0,50,13.7667,-13.6833
2022-05-18,40.9,27.2,0.0,49,13.7667,-13.6833
2022-05-19,43.5,27.0,0.0,50,13.7667,-13.6833
2022-05-20,41.3,26.0,0.0,68,13.7667,-13.6833
2022-05-21,40.0,26.8,0.0,56,13.7667,-13.6833
2022-05-22,39.2,26.6,0.0,53,13.7667,-13.6833
2022-05-23,39.3,25.8,0.0,42,13.7667,-13.6833
2022-05-24,40.0,25.8,0.0,41,13.7667,-13.6833
2022-05-25,39.4,27.8,0.0,60,13.7667,-13.6833
2022-05-26,35.8,24.6,5.7,87,13.7667,-13.6833
2022-05-27,31.5,25.7,34.4,95,13.7667,-13.6833
2022-05-28,35.9,24.9,0.3,90,13.7667,-13.6833
2022-05-29,38.1,27.3,0.0,60,13.7667,-13.6833
2022-05-30,39.8,26.9,0.0,77,13.7667,-13.6833
2022-05-31,34.9,26.6,0.0,71,13.7667,-13.6833
2022-06-01,38.5,26.3,0.0,69,13.7667,-13.6833
2022-06-02,39.7,28.2,0.0,62,13.7667,-13.6833
2022-06-03,41.0,26.8,0.0,64,13.7667,-13.6833
2022-06-04,39.5,27.4,0.0,59,13.7667,-13.6833
2022-06-05,38.6,26.9,0.0,67,13.7667,-13.6833
2022-06-06,36.9,25.4,11.4,94,13.7667,-13.6833
2022-06-07,35.4,24.6,0.4,84,13.7667,-13.6833
2022-06-08,37.0,27.2,0.0,72,13.7667,-13.6833
2022-06-09,35.3,24.4,2.1,92,13.7667,-13.6833
2022-06-10,35.6,26.3,3.8,68,13.7667,-13.6833
2022-06-11,37.8,25.8,0.0,72,13.7667,-13.6833
2022-06-12,36.6,25.6,0.0,79,13.7667,-13.6833
2022-06-13,33.0,25.9,0.5,75,13.7667,-13.6833
2022-06-14,35.2,24.6,13.6,93,13.7667,-13.6833
2022-06-15,30.1,24.6,36.4,95,13.7667,-13.6833
2022-06-16,33.8,24.5,0.0,84,13.7667,-13.6833
2022-06-17,33.4,23.8,0.0,81,13.7667,-13.6833
2022-06-18,30.6,24.6,9.2,94,13.7667,-13.6833
2022-06-19,31.3,23.9,25.7,96,13.7667,-13.6833
2022-06-20,30.5,24.0,0.8,94,13.7667,-13.6833
2022-06-21,33.6,25.0,1.4,87,13.7667,-13.6833
2022-06-22,35.7,25.4,0.0,84,13.7667,-13.6833
2022-06-23,33.4,24.9,6.3,84,13.7667,-13.6833
2022-06-24,35.0,25.9,5.3,84,13.7667,-13.6833
2022-06-25,35.3,25.6,0.7,87,13.7667,-13.6833
2022-06-26,35.5,24.8,0.0,90,13.7667,-13.6833
2022-06-27,35.9,25.2,7.2,87,13.7667,-13.6833
2022-06-28,31.6,25.8,0.0,85,13.7667,-13.6833
2022-06-29,35.7,25.0,0.0,80,13.7667,-13.6833
2022-06-30,35.7,23.9,3.6,88,13.7667,-13.6833
2022-07-01,34.9,25.1,2.1,90,13.7667,-13.6833
2022-07-02,35.0,25.6,0.0,84,13.7667,-13.6833
2022-07-03,31.0,24.1,6.5,96,13.7667,-13.6833
2022-07-04,30.4,24.9,10.9,94,13.7667,-13.6833
2022-07-05,33.2,23.9,0.2,95,13.7667,-13.6833
2022-07-06,33.8,24.6,0.3,87,13.7667,-13.6833
2022-07-07,33.8,25.4,9.6,92,13.7667,-13.6833
2022-07-08,33.5,24.8,24.7,93,13.7667,-13.6833
2022-07-09,30.9,24.3,2.7,94,13.7667,-13.6833
2022-07-10,34.2,24.7,0.0,90,13.7667,-13.6833
2022-07-11,34.3,24.5,13.5,94,13.7667,-13.6833
2022-07-12,33.3,24.6,0.5,91,13.7667,-13.6833
2022-07-13,33.4,23.9,3.6,95,13.7667,-13.6833
2022-07-14,32.8,25.4,0.4,90,13.7667,-13.6833
2022-07-15,33.5,24.5,0.3,92,13.7667,-13.6833
2022-07-16,34.9,24.8,0.6,89,13.7667,-13.6833
2022-07-17,36.7,25.6,0.1,90,13.7667,-13.6833
2022-07-18,32.9,25.6,0.8,84,13.7667,-13.6833
2022-07-19,34.8,24.6,10.9,93,13.7667,-13.6833
2022-07-20,29.7,25.2,2.8,88,13.7667,-13.6833
2022-07-21,32.4,23.7,10.8,93,13.7667,-13.6833
2022-07-22,30.7,24.0,21.3,95,13.7667,-13.6833
2022-07-23,30.8,23.7,11.4,98,13.7667,-13.6833
2022-07-24,28.5,24.1,4.7,97,13.7667,-13.6833
2022-07-25,28.6,23.8,8.2,97,13.7667,-13.6833
2022-07-26,31.2,23.5,1.1,97,13.7667,-13.6833
2022-07-27,32.3,23.6,6.3,93,13.7667,-13.6833
2022-07-28,32.6,24.7,0.5,91,13.7667,-13.6833
2022-07-29,31.5,24.3,4.3,90,13.7667,-13.6833
2022-07-30,29.1,24.2,5.7,90,13.7667,-13.6833
2022-07-31,30.0,23.3,5.6,96,13.7667,-13.6833
2022-08-01,31.4,22.7,6.1,98,13.7667,-13.6833
2022-08-02,31.1,22.7,22.5,98,13.7667,-13.6833
2022-08-03,28.3,23.1,17.0,97,13.7667,-13.6833
2022-08-04,29.3,22.9,6.8,97,13.7667,-13.6833
2022-08-05,30.0,23.0,8.5,98,13.7667,-13.6833
2022-08-06,28.0,23.5,12.7,97,13.7667,-13.6833
2022-08-07,30.4,23.0,3.1,98,13.7667,-13.6833
2022-08-08,30.7,24.1,0.3,98,13.7667,-13.6833
2022-08-09,30.8,24.1,0.7,95,13.7667,-13.6833
2022-08-10,32.0,25.0,0.8,96,13.7667,-13.6833
2022-08-11,31.6,24.4,2.1,96,13.7667,-13.6833
2022-08-12,30.4,24.4,8.3,95,13.7667,-13.6833
2022-08-13,27.8,23.8,3.6,96,13.7667,-13.6833
2022-08-14,30.4,23.3,1.0,98,13.7667,-13.6833
2022-08-15,28.7,23.3,4.5,98,13.7667,-13.6833
2022-08-16,32.4,23.7,4.7,96,13.7667,-13.6833
2022-08-17,28.4,24.0,8.7,96,13.7667,-13.6833
2022-08-18,30.0,23.3,11.5,97,13.7667,-13.6833
2022-08-19,29.1,23.4,10.8,97,13.7667,-13.6833
2022-08-20,29.7,23.2,13.4,98,13.7667,-13.6833
2022-08-21,28.2,23.3,12.8,98,13.7667,-13.6833
2022-08-22,30.8,23.5,4.8,99,13.7667,-13.6833
2022-08-23,31.5,23.6,5.6,98,13.7667,-13.6833
2022-08-24,27.9,24.7,5.1,94,13.7667,-13.6833
2022-08-25,27.6,23.4,4.1,96,13.7667,-13.6833
2022-08-26,30.1,23.7,5.3,96,13.7667,-13.6833
2022-08-27,30.0,23.9,20.5,98,13.7667,-13.6833
2022-08-28,31.0,23.2,3.4,99,13.7667,-13.6833
2022-08-29,30.6,24.1,9.5,97,13.7667,-13.6833
2022-08-30,28.4,23.8,23.7,96,13.7667,-13.6833
2022-08-31,28.0,23.7,21.6,97,13.7667,-13.6833
2022-09-01,29.4,23.2,21.3,98,13.7667,-13.6833
2022-09-02,27.0,22.3,23.8,99,13.7667,-13.6833
2022-09-03,28.6,22.7,14.3,98,13.7667,-13.6833
2022-09-04,29.0,22.8,5.9,98,13.7667,-13.6833
2022-09-05,31.0,23.0,0.6,98,13.7667,-13.6833
2022-09-06,32.0,23.9,0.5,94,13.7667,-13.6833
2022-09-07,31.8,24.1,13.1,95,13.7667,-13.6833
2022-09-08,30.6,23.1,6.7,98,13.7667,-13.6833
2022-09-09,30.1,23.4,1.5,96,13.7667,-13.6833
2022-09-10,27.4,24.1,5.1,94,13.7667,-13.6833
2022-09-11,25.8,23.1,18.9,98,13.7667,-13.6833
2022-09-12,30.1,23.1,2.9,97,13.7667,-13.6833
2022-09-13,31.1,23.2,0.3,98,13.7667,-13.6833
2022-09-14,30.9,23.3,5.5,98,13.7667,-13.6833
2022-09-15,33.4,23.5,0.0,96,13.7667,-13.6833
2022-09-16,32.2,24.4,0.2,93,13.7667,-13.6833
2022-09-17,30.8,23.1,9.6,96,13.7667,-13.6833
2022-09-18,29.5,22.9,7.6,97,13.7667,-13.6833
2022-09-19,26.0,23.1,19.2,99,13.7667,-13.6833
2022-09-20,30.9,23.4,0.3,99,13.7667,-13.6833
2022-09-21,28.0,23.5,4.8,98,13.7667,-13.6833
2022-09-22,29.5,22.7,28.1,97,13.7667,-13.6833
2022-09-23,31.1,23.7,0.7,96,13.7667,-13.6833
2022-09-24,30.2,23.1,9.1,98,13.7667,-13.6833
2022-09-25,30.4,22.8,9.7,98,13.7667,-13.6833
2022-09-26,30.7,22.5,2.8,98,13.7667,-13.6833
2022-09-27,31.8,22.7,0.1,98,13.7667,-13.6833
2022-09-28,32.5,24.0,0.3,91,13.7667,-13.6833
2022-09-29,29.9,23.6,0.2,95,13.7667,-13.6833
2022-09-30,31.1,23.3,2.8,96,13.7667,-13.6833
2022-10-01,30.2,23.8,5.4,95,13.7667,-13.6833
2022-10-02,30.9,23.0,13.9,97,13.7667,-13.6833
2022-10-03,30.9,23.1,7.1,98,13.7667,-13.6833
2022-10-04,33.8,23.1,0.3,98,13.7667,-13.6833
2022-10-05,32.7,24.7,0.0,94,13.7667,-13.6833
2022-10-06,32.2,23.9,0.0,98,13.7667,-13.6833
2022-10-07,33.1,23.8,6.1,96,13.7667,-13.6833
2022-10-08,32.1,23.8,19.6,98,13.7667,-13.6833
2022-10-09,27.8,23.1,19.4,97,13.7667,-13.6833
2022-10-10,31.5,22.9,0.2,95,13.7667,-13.6833
2022-10-11,32.9,22.8,0.2,95,13.7667,-13.6833
2022-10-12,32.8,23.6,0.0,97,13.7667,-13.6833
2022-10-13,32.2,22.9,0.5,93,13.7667,-13.6833
2022-10-14,31.8,23.8,0.2,96,13.7667,-13.6833
2022-10-15,33.2,23.8,0.0,91,13.7667,-13.6833
2022-10-16,31.0,24.5,0.6,92,13.7667,-13.6833
2022-10-17,32.7,25.4,0.2,94,13.7667,-13.6833
2022-10-18,33.7,24.5,1.0,98,13.7667,-13.6833
2022-10-19,33.4,24.4,0.3,93,13.7667,-13.6833
2022-10-20,31.0,24.0,0.0,95,13.7667,-13.6833
2022-10-21,33.3,23.9,7.5,94,13.7667,-13.6833
2022-10-22,32.9,23.1,0.5,97,13.7667,-13.6833
2022-10-23,33.3,24.4,0.3,93,13.7667,-13.6833
2022-10-24,28.6,23.4,4.0,96,13.7667,-13.6833
2022-10-25,35.3,22.9,0.0,93,13.7667,-13.6833
2022-10-26,36.2,21.3,0.0,80,13.7667,-13.6833
2022-10-27,36.6,22.7,0.0,69,13.7667,-13.6833
2022-10-28,35.7,22.4,0.0,86,13.7667,-13.6833
2022-10-29,34.5,24.0,0.0,92,13.7667,-13.6833
2022-10-30,35.0,19.9,0.0,77,13.7667,-13.6833
2022-10-31,34.8,21.1,0.0,79,13.7667,-13.6833
2022-11-01,35.0,21.2,0.0,61,13.7667,-13.6833
2022-11-02,35.0,21.6,0.0,73,13.7667,-13.6833
2022-11-03,34.8,20.4,0.0,72,13.7667,-13.6833
2022-11-04,34.6,20.8,0.0,55,13.7667,-13.6833
2022-11-05,34.2,19.5,0.0,51,13.7667,-13.6833
2022-11-06,34.5,19.5,0.0,65,13.7667,-13.6833
